text,Emotion,label
kinh_dị thật nhìn ngu vãi,Disgust,3
con_bé xinh_ghê,Enjoyment,0
kaka cái mặt bà kìa,Enjoyment,0
lâu_lâu tự_nhiên ghen mặc_dù đéo là gì của nhau,Anger,4
per tự_nhiên thấy mình hơi thất_đức,Other,0
tưởng_tượng mà dưới sông có cá_sấu nữa chắc hết dám đi,Fear,1
cần xem cái kết của bọn này,Other,0
quá nguy_hiểm,Fear,1
maii ban thanh_nhung nhớ cái này không_hic emoji_buon emoji_buon emoji_buon emoji_buon emoji_buon,Sadness,2
hoàng thượng_mặc áo đầu_lâu mới sợ chứ,Other,0
tao chả_bao_giờ làm thế,Other,0
dume thằng mất dạy !,Anger,4
chưa_bao_giờ còn yêu nhiều hơn thế bởi cha_mẹ cho tôi tất_cả,Enjoyment,0
cuốn sổ vô_dụng nhất mà tôi từng biết . ơn giời nó không_còn nữa,Disgust,3
có những người như chủ_thớt bảo_sao đất_nước không_phát_triển,Disgust,3
má lỡ té xuống 1 cái tao nói lên tắm 8 năm cũng đéo sạch nữa,Fear,1
tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy emoji_vui,Disgust,3
"bệnh quá , xấu_mặt người_dân 1 vùng quê đồng_bằng bắc_bộ",Disgust,3
hai bác học nghiêm_túc ghê emoji_vui,Enjoyment,0
không_thấy hay ho gì cả,Disgust,3
bóp dái thật mạnh xem còn dám sàm sỡ không,Anger,4
mấy đứa chân ngắn qua sao,Sadness,2
ôi vãi nhìn ảnh giật_mình đám nghiệt súc cười nhé_răng ! ! ! ! ! !_đhs ... emoji_buon đẻ ra đau_bết cả lồn,Disgust,3
bác nói vậy thì tao cũng quì,Other,0
cứ thải trực_tiếp ra sông thì có xử_lý công_nghệ mặt_trăng cũng bó_tay,Disgust,3
"tao bảo 99 , 99999 là mấy ông ngoài bắc và kiểu chửi này cũng ngoài bắc vì tao cũng bị chửi vậy khi còn bé . h thì bình_thường nhưng nghĩ_lại buồn chứ không_vui đâu tụi bay . ngoài bắc cách giáo_dục là miệt_thị . không_đồng_ý",Disgust,3
phim này ý_nghĩa lắm,Enjoyment,0
"ảnh đẹp lắm , nhưng không_có những người khổ này thì sẽ đẹp hơn emoji_vui",Other,0
"thì bác cứ tranh_luận đi , bác nói đúng thì mình cũng chả_nói gì , còn mình thấy cái kiểu cậy nhà mặt_đường nhưng tư_tưởng nhắn_tin kia thì kiểu gì cũng có ngày sấp mặt .",Anger,4
yêu thế,Enjoyment,0
nhưng vẫn tồn_tại nhiều đứa con gái không_như_vậy mà ? ?,Other,0
làm_sao mặc áo được ta emoji_cuoi emoji_cuoi,Surprise,0
"ê tao cũng hay giữ mấy cái linh_tinh_lại như_vậy để vài năm sau mở ra xem_lại có cảm_giác hoài_niệm , mà mẹ tao bắt tao vứt hết rồi emoji_buon",Sadness,2
ảnh đẹp quá,Enjoyment,0
"t không_tiếc mấy ly trà sữa , chỉ thấy tội cho mấy cô lao_công dọn_dẹp mà thôi",Sadness,2
người lớn_tuổi nhiều lúc rất dễ_thương emoji_vui,Enjoyment,0
sao giốg với mình v . nhưg mình từ_bỏ rồi người ta hình_như cũng có người khác . từ đầu là do mình ảo tưởg thôi giờ thì tỉnh đi cô gái ạ,Sadness,2
tôi đập cho tòe cái mỏ lun nha,Anger,4
có ai ngu như tao không_đơn_phương con_nhỏ cạnh nhà 4 năm mặc_dù nó ngồi chung bàn với tao suốt mấy năm cấp 3 emoji_buon,Sadness,2
ở nhà vênh lắm đi bộ_đội thì yếu_ớt vãi,Disgust,3
thương mấy anh quá mà tao không_kiềm được vẫn phải thả haha,Enjoyment,0
bẩn vãi,Disgust,3
đường của nhà_nước co phải nhà cụ đâu mà kêu_ca,Disgust,3
sao giống tôi rứa_hỉ ...,Surprise,0
đm độc bình_luận toàn kêu chọn nghề khác dume đây đéo phải nói tới cái nghề mà là nói tới ý_thức của tụi mày đó đầu trâu_óc chó . nếu chọn nghề khác thì dume ai làm công_việc đó ... nghề chọn mình mình không_chọn nghề được ... kể_cả làm phò như tụi mày cũng vậy,Disgust,3
mai người ta đi học mai tao đi du_lịch ố la_la emoji_cuoi,Enjoyment,0
có_khi nào kết_hôn xong nó giết lấy tiền bảo_hiểm không,Fear,1
nó mà cắn ai 1 phát thì ... nghĩ thôi đã rùng_mình,Fear,1
mát lồng lộng_mày ạ,Enjoyment,0
mưa lắm các con giời ở nhà ngủ cho khỏe nhé .,Other,0
năm nay con bao_nhiêu tuổi rồi ? emoji_cuoi,Other,0
vì chúng_ta không_nên nói_chuyện với nhau nữa,Sadness,2
tao xin bổ_sung thêm,Other,0
"ngu và ngang ngược quen rồi , chừa_tật nhé",Disgust,3
có người sinh ra đã làm ban giám_khảo anh nhé kk,Enjoyment,0
thật buồn khi mình thịt vợ thang khác mà thằng khác thịt vợ tưong lai mình,Sadness,2
hay bị giật khô trên đó rồi emoji_buon,Sadness,2
"đm lũ chó bán thịt lợn_sán cho các cháu lũ đấy phải tìm ra và xử_tử hết . loz mẹ chúng_mày vì lợi_nhuận giết hết cả tương_lai đất_nước , dume lũ chó chết",Anger,4
đéo có người_thương để mà làm ấy chứ emoji_buon,Sadness,2
"per chồng xem đi , hài lắm",Enjoyment,0
per dume lần sau có tỏ_tình thì cũng 1 vừa 2 phải thôi,Disgust,3
chạy ngay đi trước khi bọn chủ_tịch vào đây và giả làm con c c gì đó rồi bị coi_thường và tụi bay phải nhận cái kết đấy .,Other,0
nhưng_mà từ giờ trở đi đéo được tiếp_xúc rồii,Sadness,2
"per cùng suy_nghĩ , và sợ cả điện_giật nữa , giờ cứ ngồi cho chắc_ăn .",Other,0
"cái này ở shop đồng giá 40 k aeon có nè , tê tới dái luôn",Enjoyment,0
ngày buồn nhất trời đổ cơn mưa emoji_buon,Sadness,2
không_có khúc rớt dt_hả ..,Other,0
như con điên emoji_vui,Disgust,3
tao lại bị mọc lông chân rồi emoji_buon,Sadness,2
sao bắt nhanh thế sáng đọc báo có tin chôm ngân_ngàng chiều đọc báo đã bắt được rồi,Surprise,0
mỗi lần tao ăn đu_đủ bằng thìa thì bố tao lại chửi tao . bố tao bảo loại mày ăn_đu_đủ không_cần thìa đâu .,Sadness,2
"vãi cả ngứa mắt emoji_vui . lập_luận rất là có cái lí luôn . đấy , ngứa_mắt là sai cả lí rồi nhé mấy ông đỗ xe emoji_cuoi",Disgust,3
mua thuốc ngoài thú_y sức vào vài ngày nó không_bám nữa,Other,0
"tao cũng hay nằm_mơ con mèo của mình nó về , tao tưởng thật nên khóc cả trong mơ lẫn ngoài đời . nhưng nó đâu_có_thể về được nữa ...",Sadness,2
giá mà có ai để giận v,Sadness,2
"chân ta cũng là chân đi và giờ bị đứt dây_chằng , nằm một chỗ đợi mổ rồi mày . đồng_cảm vãi",Sadness,2
"ai ở gần đó xin hãy giúp chú , thương chú",Sadness,2
cuối ngày hình_ảnh của ông_bà là đẹp nhất ... chúc ông_bà mãi hạnh_phúc sống thật lâu_lâu nhé,Enjoyment,0
cắt như anh này gọn_gàng thoáng mát nhé auto đẹp_trai,Other,0
"có_thể xương của mày nó bị giòn , xuất_viện nhớ bổ_sug thêm nhiều canxi nhé",Other,0
per 1 lần chơi lớn xem em có trầm_trồ,Other,0
xin_lỗi mày nhưng tao đọc buồn_cười,Enjoyment,0
trải qua một cuộc bể_dâu . những điều trông thấy mà đau_đớn lòng,Sadness,2
t nghĩ thằng châu_phi kia nó rất nhiều tiền,Other,0
per đi đâu cũng nghe bài này riết muốn tắt dẹp cho rồi,Anger,4
nhìn thấy ghét ...,Disgust,3
per xàm_lol giáo_dục đéo gì,Disgust,3
per biết phân_biệt phải trái không_vậy ? ? ? và có biết đỗ như_thế_nào là đúng luật không ? ? ?,Anger,4
chán mấy ông thanh_niên .,Sadness,2
trẻ trâu thời nào cũng có thông_cảm đi,Disgust,3
cũng là chị_em nó làm nhà_trẻ nên chịu thôi,Other,0
bắt được rồi cho bọn này đi chết đi để chúng_nó sống rồi làm hại người khác,Disgust,3
đốt cháy túi_tiền thì ở nhà cho_rồi . xem chi không_biết,Anger,4
per có thằng bị tao bắn từ đó không_thấy họa mi hót nữa luôn,Enjoyment,0
"hôm_qua tôi đi grab gặp được bạn đẹp_trai , thơm phức_nè . có cô gái nào có hứng_thú hem ?",Enjoyment,0
đẹp quá v,Enjoyment,0
emoji_vui thế trong trường_hợp này thì sao ? có nhiều xe lắm đâu cụ,Other,0
lo cho thang bé lỡ rớt điện_thoại xuống_nước thì ....,Fear,1
per dăm_ba cái con nhện emoji_vui,Other,0
ủa rồi chân một khúc như tao nhảy kiểu gì ? emoji_vui,Other,0
trong 1 năm đó bố_mẹ ông cho ông 10 tỷ_đố là tiêu_vặt và 1 con lám_bồ để đi giao hàng,Other,0
không_chăm được thì đừng nuôi nhìn tội quá ? ?,Disgust,3
"có hôm nó lo đọc cho mình nên không_chép kịp bài , cô_giáo bắt phạt đánh_đòn cả hai đứa . năm sau bạn í chuyển trường mất , nhớ bạn quá !",Sadness,2
"đừng ám_tao nữa , sợ lắm",Fear,1
tao gửi từ ngã tư đồng_đội cơ_mà đi xa vãi,Other,0
"lạ_kì thật , một kì_thi quan_trọng như_vầy mà vẫ nhầm đề được .",Disgust,3
định_mệnh tao lại quên mang áo_mưa,Sadness,2
chia buồn cùng người_dân và đất_nước pháp,Sadness,2
per mày ơi_trò này lợi_hại nè áp_dụng ngay,Enjoyment,0
per emoji_vui không_bù cho nhũng người như cta,Sadness,2
ôi gu mình ! ! mà phim lâu quá rùi giờ mà đóng lại bản khác thì không_biết sao haa,Enjoyment,0
"giống_hệt mình , nhưng bạn may_mắn hơn vì bên này quyết trốn nợ tận_cùng",Sadness,2
"đéo mẹ bệnh_viện chứ có phải chỗ gửi xe đâu , nó niêm_yết rõ_ràng như_thế kêu_ca cái gì",Anger,4
per ngày_mai là ngày gì mà ra lắm phim vậy bạn ?,Surprise,0
"ước gì con về với mẹ ...._đợi mấy tháng rồi vẫn chưa_thấy bóng_dáng con , mong con vẫn sống ...",Sadness,2
chất đó có làm mềm_não không ?,Other,0
em này có cạo lông không_ta sao nhìn lông ngăn quá,Other,0
"ngày nào cũng thấy tàu trật bánh , khá buồn",Sadness,2
tao thấy nhảm quá,Disgust,3
y_tế 24 tr tháng á ? ? ? ? kinh_vầy ? ? ?,Surprise,0
"thế mày lại ghép nhạc vào làm gì cho con_bé bị tán mấy chục cái , mày ác lắm",Disgust,3
per em đã tìm ra giải_pháp thiết_kế rồi nhé emoji_vui,Enjoyment,0
sad cực mạnh,Sadness,2
per may cho bạn,Enjoyment,0
đợi đến ngày họp lớp đi,Sadness,2
tao thích con trai đầu tóc gọn_gàng vãi_chưởng,Enjoyment,0
"hành_động đẹp chứ sao , đằng nào cũng tiệt_kiệm hơn emoji_vui 0",Enjoyment,0
chỉ ước về sau mình được vay,Enjoyment,0
"bạn_bè nói_chuyện cũng chụp post facebook , vui không ?",Disgust,3
per mệt quá mấy con ơi,Sadness,2
nói tóm_lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công_an . chứ mình không_có quyền,Other,0
mới_đây mẹ tao giúp tao làm lại giấy khai_sinh . mẹ có hỏi mày sinh ngày mấy để mẹ làm,Sadness,2
tôi muốn có một mối tình bình_dị .,Other,0
hú_hồn chim én emoji_vui,Fear,1
phải có bao_nhiêu tình_cảm mới có_thể viết ra được những dòng này ...,Sadness,2
"bờ biển thì rộng , có những chỗ mày viết có_thể rất lâu sau mới bị lấp đi tại_sao chọn chỗ khó_khăn nhất vậy . thảo nào đéo bao_giờ có người_yêu emoji_vui",Disgust,3
mệt mõi,Sadness,2
đã thử và rất thích_thú .,Enjoyment,0
"ủa bất_ngờ đây , thanh_niên nào đây emoji_cuoi",Surprise,0
con này chăm_sóc n là n bao đẹp,Enjoyment,0
"dume , phải con tao thì đéo bao_giờ chúng_mày có cơ_hội xin_lỗi luôn .",Anger,4
"thiệt ra bạn mày đẹp hơn , vì màt chỉ được cái lưng dài lười_biếng thui",Disgust,3
móng tay và tóc theo thời_gian thì mọc càng dài tại_sao chỉ có con chim là nó không_mọc dài hơn_nữa ta,Sadness,2
tuyệt thật,Enjoyment,0
năm nay vào quán net ngồi cho đỡ phải nhìn .....,Sadness,2
bé tí mà đã có múi rồi emoji_vui,Enjoyment,0
giờ nín ngay không ? việc gì phải khóc,Other,0
"chẳng_phải chuyện hài nhưng sao tao thấy buồn_cười quá , chắc thần_kinh có vấn_đề",Enjoyment,0
chuẩn không_can_chinh,Enjoyment,0
liên_quan đéo gì . trung_thu tết đoàn_viên gia_đình chứ đoàn_viên người_yêu đéo đâu .,Anger,4
cái đồng_hồ mọi người cho em hỏi giá bao_nhiêu ạ,Other,0
cụ í đỗ sai thì mợ cứ báo chính_quyền thôi,Other,0
tao chưa_nghe nói kính thủy_lực bai giờ .,Other,0
"khiển_trách là bị mắng rồi má , lại còn bắt chép phạt ác thật",Disgust,3
dăm_ba cái kỉu đây hồi nhỏ tao đốt chấy vài á mà,Enjoyment,0
cưng gì đâu,Enjoyment,0
2 chúng_mày yêu nhau chọc_tức bọn fa tụi tao thêm cay chứ an_ủi đéo gì,Disgust,3
per kk,Enjoyment,0
tao của ngày này năm trước đang ước đừng lấy quỳ tím đem ra thử_nghiệm . emoji_buon,Sadness,2
thính thơm không,Other,0
ôi không_đừng vậy mà emoji_buon,Sadness,2
"sao mày không_viết nhanh lên , mày lấy tay chặn làm gì có giúp mày tốt hơn không_hả ? ? ?",Anger,4
nghe anh ấy nới chuyện rất thuyết_phục,Enjoyment,0
khi nào tao nhìn con xò lông bánh_bèo mà tao không_mắc ói . thì khi đó tao lấy,Other,0
có_thể là nó yêu mày emoji_vui,Other,0
per ối bạn ơi quà sinh_nhật mình đây rồii,Enjoyment,0
ai cho mình xin page của con này với thích xem nó live stream bán đồ gê,Enjoyment,0
cho nó đi trồng lại 10 ha và chăm_sóc cho tới khi cây lớn bằng núc chúng_nó bơm chết,Other,0
toàn bọn óc chó . không_có lương_tâm . sao chúng_nó lại làm như_vậy không_nghĩ hậu_quả sau_này sao .,Disgust,3
"bảo không_ly_hôn_cơ mà , dma chơi nhau à",Anger,4
cần phải tỉnh_táo,Other,0
per thật_sự là có cách nào dắt bé đi theo được không ? emoji_buon,Other,0
"thâ tao ra thi nê_u 1 thă người con trai no yêu mày va coi tro người mày , câ n mày thi_mày co qua i_thai thê_na_o no cu người chi_u đươ c va cô gă người la_mày mày vui emoji_vui",Enjoyment,0
phim nay xem rất nhiều lân nhưng quá hay vẫn muốn sẽ tiếp_tục xem,Enjoyment,0
thôi thì đi xem avenger lần 3 để tránh nóng nốt chiều nay không_mai mưa rồi hehee,Enjoyment,0
cho xin tí muối ạ,Other,0
sao không_cắt móng chân cho em ... nhìn mặt_cute mà thấy móng chân em sợ phết,Fear,1
đã từng xem em là tất_cả . mỗi khi mỏi_mệt về thấy em và con cười là anh hạnh_phúc rồi,Enjoyment,0
nằm đó mà mơ emoji_vui,Disgust,3
duyên quá nói_chuyện hay,Enjoyment,0
"đm phạt 200 triệu đồng không_có tiền đóng phạt 12 tháng tù cho biết , câu thích câu view dơ_bẩn cho cá_nhân mình",Disgust,3
gắt quá nha emoji_cuoi,Disgust,3
đừng trách anh vô_tình vì em đã vô_tâm,Other,0
"wow , đẹp dữ vậy à hehe",Surprise,0
"ngồi chờ một người đi qua 1 và coi đó như 1 sự tình_cờ emoji_cuoi emoji_cuoi emoji_cuoi tao đã từng , nhưng đó là tao của ngày_xưa . buồn_cười thật",Enjoyment,0
"thôi , không_tranh_cãi , không_lại các bác . nói_chung không_cấm thì đỗ , còn đỗ để làm_gì thì do ý_thức mỗi người",Other,0
khóc vãi emoji_buon,Sadness,2
"việc của ông vũ_giờ là mua nhiều thật nhiều cigar và lên chùa xây cái am_trung_nguyên thiền_định tiếp đi qua ơi , qua quậy quá rồi để cho vợ và 4 con tiếp_quản được rồi qua ơi .",Disgust,3
cũng là ninja như nhau mà cũng hơn thua làm gì vậy trời,Disgust,3
và vui_mừng hơn khi biết tin chị vợ ở nhà vừa sinh_hạ em bé được 1 tuần,Enjoyment,0
lại là bà hàng_xóm,Disgust,3
bọn óc_vật emoji_vui đụng vào con_cháu nhà tao thử,Anger,4
hay . đỡ mệt,Enjoyment,0
"thế đàn_ông có thường gục ngã trước một đứa con gái xấu không ? vậy nên đó là chuyện thường_tình , đàn_ông mê_sắc đàn_bà mê tiền , mỗi giới một đam_mê , đó là công_bằng , khi nào mày yêu một con xấu đi rồi hãy nói đạo lol",Disgust,3
per nhìn quen_quen mày ơi,Surprise,0
mà ô chủ xe cũng ngu_vãi . mất_công_đậu thì đậu hẳn ra giữa đường day . để cho nó đỡ mất_công về lại phải mất_công đi đại_tu,Disgust,3
gv có tâm_vãi emoji_cuoi,Enjoyment,0
cầu mong_chú có cuộc_sống tốt hơn,Enjoyment,0
"bạn_bè thì nó hỏi_han , hay nhắn_tin thôi .. hồi trước hay ảo_tưởng lắm , nhưng giờ lớn nên hết trẻ trâu rồi",Other,0
khớp vãi emoji_cuoi mặt con_bé,Enjoyment,0
mạng nhện chắc đóng kín rồi nhỉ,Other,0
tao đéo ghê con rắn tao ghê mấy cái trồi lên kìa emoji_vui,Fear,1
